"","region_id","year","pressure_score"
"1",1,2005,0.27390643954277
"2",1,2006,0.205457910895348
"3",1,2007,0.194901451468468
"4",1,2008,0
"5",1,2009,0.119097083806992
"6",1,2010,0.296310871839523
"7",1,2011,0.233028247952461
"8",1,2012,0.0991633385419846
"9",1,2013,0.326969534158707
"10",1,2014,0.522095561027527
"11",1,2015,0.282666057348251
"12",1,2016,0.775843679904938
"13",1,2017,0.612892389297485
"14",1,2018,0.909090936183929
"15",1,2019,0.909090936183929
"16",1,2020,0.909090936183929
